path,sizeBytes,sha256,extension,lineCount,category,packageAction,decisionReason
.playwright-cli/chrome-popup-check/Default/Extension State/LOG,285,b1015075d414d01e895067290f543cb736e2def238a1dddd3132d58f2e3dd480,,2,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extension State/MANIFEST-000001,41,f9d31b278e215eb0d0e9cd709edfa037e828f36214ab7906f612160fead4b2b4,,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/128.png,5069,2576b1798cd3fa5745897dbe8f1ab12eaf12110827d290b44c6fc0396ba3bba2,.png,52,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/af/messages.json,908,b40bde5b612cfff936370b32fb0c58cc205fc89937729504c6c0b527b60e2cba,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/am/messages.json,1285,3d0361a85adfcd35d0de74135723a75b646965e775188f7dcdd35e3e42db788e,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/ar/messages.json,1244,abd0919121956ab535e6a235de67764f46cfc944071fcf2302148f5fb0e8c65a,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/as/messages.json,2847,01b549ef285c94b31891997c7d5728bee7b56040f8847f279fc46e5cc262c4e3,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/az/messages.json,977,628145f4281fa825d75f1e332998904466abd050e8b0dc8bb9b6a20488d78a66,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/be/messages.json,3107,ddf16859a15f3eb3334d6241975ca3988ac3eafc3d96452ac3a4afd3644c8550,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/bg/messages.json,1389,ac4a8b5b7c0b0dd1c07910f30dcfbdf1bcb701cfcfd182b6153fd3911d566c0e,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/bn/messages.json,1763,1dbf38e425c5c7fc39e8077a837df0443692463ba1fbe94e288ab5a93242c46e,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/ca/messages.json,930,d6e65238187a430ff29d4c10cf1c46b3f0fa4b91a5900a17c5dfd16e67ffc9bd,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/cs/messages.json,913,21ae66ce537095408d21670585ad12599b0f575ff2cb3ee34e3a48f8cc71cfab,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/cy/messages.json,806,a482663292a913b02a9cde4635c7c92270bf3c8726fd274475dc2c490019a7c9,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/da/messages.json,883,48847d57c75af51a44cbf8f7ef1a4496c2007e58ed56d340724fda1604ff9195,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/de/messages.json,1031,36ac525fa6e28f18572d71d75293970e0e1ead68f358c20da4fdc643eea2c1c5,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/el/messages.json,1613,37ca6ab271d6e7c9b00b846fdb969811c9ce7864a85b5714027050795ea24f00,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/en/messages.json,851,6895648577286002f1dc9c3366f558484eb7020d52bbf64a296406e61d09599c,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/en_CA/messages.json,851,6895648577286002f1dc9c3366f558484eb7020d52bbf64a296406e61d09599c,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/en_GB/messages.json,848,ab5cda04013dce0195e80af714fbf3a67675283768ffd062cf3cf16edb49f5d4,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/en_US/messages.json,1425,102b586b197ea7d6edfeb874b97f95b05d229ea6a92780ea8544c4ff1e6bc5b1,.json,30,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/es/messages.json,961,2008f4faab71ab8c76a5d8811ad40102c380b6b929ce0bce9c378a7cadfc05eb,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/es_419/messages.json,959,90a560ff82605db7eda26c90331650ff9e42c0b596cedb79b23598dec1b4988f,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/et/messages.json,968,cc31b877238da6c1d51d9a6155fde565727a1956572f466c387b7e41c4923a29,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/eu/messages.json,838,a41670d52423ba69c7a65e7e153e7b9994e8dd0370c584bda0714bd61c49c578,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/fa/messages.json,1305,7c4c09d19ac4da30cc0f7f521825f44c4dfbc19482a127fbfb2b74b3468f48f1,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/fi/messages.json,911,2d752a5dbe80e34ea9a18c958b4c754f3bc10d63279484e4df5880b8fd1894d2,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/fil/messages.json,939,f51eeb7aaf5f2103c1043d520e5a4de0fa75e4dc375e23a2c2c4afd4d9293a72,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/fr/messages.json,977,0518287950a8b010ffc8d52554eb82e5d93b6c3571823b7ceca898906c11abcc,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/fr_CA/messages.json,972,4caa46656ecc46a420aa98d3307731e84f5ac1a89111d2e808a228c436d83834,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/gl/messages.json,927,9890710df0fbf1db41bce41fe2f62424a3bd39d755d29e829744ed3da0c2ce1d,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/gu/messages.json,1658,fe8218df25db54e633927c4a1640b1a41b8e6cb3360fa386b5382f833b0b237c,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/hi/messages.json,1672,d2d1afa224cda388ff1dc8fac24cda228d7ce09de5d375947d7207fa4a6c4f8d,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/hr/messages.json,935,73e6e246ceeab9875625cd4889fbf931f93b7b9deaa11288ae1a0f8a6e311e76,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/hu/messages.json,1065,958c0f664fca20855fa84293566b2ddb7f297185619143457d6479e6ac81d240,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/hy/messages.json,2771,0b16e3f8bd904a767284345ae86a0a9927c47afe89e05ea2b13ad80009bdf9e4,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/id/messages.json,858,e3c86ddd2efebe88eed8484765a9868202546149753e03a61eb7c28fd62cfca1,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/is/messages.json,954,943e61988c859bb088f548889f0449885525dd660626a89ba67b2c94cfbfbb1b,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/it/messages.json,899,f41862665b13c0b4c4f562ef1743684cce29d4bcf7fe3ea494208df253e33885,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/iw/messages.json,2230,bbb81c32f482ba3216c9b1189c70cef39ca8c2181af3538ffa07b4c6ad52f06a,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/ja/messages.json,1160,34ac08f3c4f2d42962a3395508818b48ca323d22f498738cc9f09e78cb197d73,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/ka/messages.json,3264,30898bbf51bdd58db397ff780f061e33431a38ef5cfc288b5177ecf76b399f26,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/kk/messages.json,1447,63da18c0def0244edf035ebc05e1b4c4f7c9fcbde91e8ebc5e1742eab413e131,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/km/messages.json,3122,a6118f0a0de329e07c01f53cd6fb4fed43e54c5f53db4cd1c7f5b2b4d9fb10e6,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/kn/messages.json,1895,30078ef35a76e02a400f03b3698708a0145d9b57241cc4009e010696895cf3a1,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/ko/messages.json,1042,c52d9b955d229373725a6e713334bbb31ea72efa9b5cf4fbd76a566417b12cac,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/lo/messages.json,2535,89082fb05229826bc222f5d22c158235f025f0e6df67ff135a18bd899e13bb8f,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/lt/messages.json,1028,5dfcbd4dfeaec3abe973a78277d3bd02cd77ae635d5c8cd1f816446c61808f59,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/lv/messages.json,994,0621de9161748f45d53052ed8a430962139d7f19074c7ffe7223ecb06b0b87db,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/mk/messages.json,2875,d0ae7739adea379b6390d1ee65699fc78d8649b7977503b062f34a52690a5744,.json,1,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
.playwright-cli/chrome-popup-check/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.107.1_0/_locales/ml/messages.json,2091,22ca9415e294d9c3ec3384b9d08cdaf5164af73b4e4c251559e09e529c843ea6,.json,23,BROWSER_PROFILE,EXCLUDE_SENSITIVE,"Machine-specific browser cache/profile may contain cookies, login state, history, databases, or device identifiers."
